# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-153970
# Timestamp: Thu, 16-Mar-2023 02:36:02
Gene ID	Gene Name	'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange	'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue
ENSG00000054611	TBC1D22A	0.1	0.521544590759263
ENSG00000054654	SYNE2	-1.2	4.87481950598E-17
ENSG00000054793	ATP9A	-0.1	0.764806094548911
ENSG00000054965	FAM168A	0.1	0.842596872749668
ENSG00000054967	RELT	0.2	0.454586337025735
ENSG00000055044	NOP58	0.3	0.228885986177873
ENSG00000055070	SZRD1	0.1	0.817255353933441
ENSG00000055130	CUL1	-0.1	0.374829095040289
ENSG00000055147	FAM114A2	0.1	0.647437120886104
ENSG00000055208	TAB2	0.2	0.417767339120137
ENSG00000055211	GINM1	0.2	0.341290062792808
ENSG00000055483	USP36	0.2	0.563292105539622
ENSG00000055609	KMT2C	-0.2	0.537723942338098
ENSG00000055732	MCOLN3	-0.4	0.193988230401797
ENSG00000055917	PUM2	-0.2	0.311151443533432
ENSG00000056050	HPF1	0.1	0.90017070572443
ENSG00000056097	ZFR	0.2	0.212929385877613
ENSG00000056277	ZNF280C	-0.1	0.799561272717257
ENSG00000056291	NPFFR2	-0.1	0.913680937990673
ENSG00000056558	TRAF1	0.4	0.212805113412682
ENSG00000056586	RC3H2	0.1	0.43247069529613
ENSG00000056736	IL17RB	-0.1	0.880243364972137
ENSG00000056972	TRAF3IP2	0.1	0.824657719247547
ENSG00000057019	DCBLD2	0.6	1.26825062380503E-8
ENSG00000057149	SERPINB3	-0.4	0.0413295629754574
ENSG00000057294	PKP2	0.2	0.311911534062136
ENSG00000057608	GDI2	0.3	0.0529693149915471
ENSG00000057657	PRDM1	0.2	0.260098641469163
ENSG00000057663	ATG5	0.2	0.209226205246525
ENSG00000057704	TMCC3	0.8	7.12950824770441E-7
ENSG00000057935	MTA3	0.1	0.686339495850649
ENSG00000058056	USP13	0.2	0.6221630340071
ENSG00000058063	ATP11B	-0.1	0.745428305402945
ENSG00000058085	LAMC2	0.6	7.01376200368959E-6
ENSG00000058091	CDK14	-0.2	0.27374659499461
ENSG00000058262	SEC61A1	0.3	0.0268773586040506
ENSG00000058272	PPP1R12A	0.1	0.584058308557726
ENSG00000058453	CROCC	-0.3	0.344988453193009
ENSG00000058600	POLR3E	-0.2	0.47024161202096
ENSG00000058799	YIPF1	0.2	0.296106722050379
ENSG00000058804	NDC1	-0.1	0.833003615367108
ENSG00000059122	FLYWCH1	-0.3	0.0313279836373449
ENSG00000059145	UNKL	-0.1	0.897557965085104
ENSG00000059377	TBXAS1	-0.3	0.38425363485802
ENSG00000059573	ALDH18A1	0.2	0.432339761698896
ENSG00000059728	MXD1	0.6	2.51367919182704E-5
ENSG00000059758	CDK17	0.1	0.826053517152454
ENSG00000059804	SLC2A3	-0.4	0.0930825803902189
ENSG00000059915	PSD	-0.5	0.248068955558414
ENSG00000060069	CTDP1	-0.1	0.709758653293312
ENSG00000060138	YBX3	-0.2	0.0737786473690841
ENSG00000060140	STYK1	0.4	0.156964428486265
ENSG00000060237	WNK1	-0.3	0.134572911698291
ENSG00000060339	CCAR1	0.3	0.0928759478468233
ENSG00000060491	OGFR	0.1	0.823143361041246
ENSG00000060558	GNA15	0.2	0.346968284905122
ENSG00000060642	PIGV	0.1	0.676322217286006
ENSG00000060656	PTPRU	-0.4	0.00326905680088551
ENSG00000060749	QSER1	-0.1	0.833146778555539
ENSG00000060762	MPC1	0.2	0.64492725247062
ENSG00000060971	ACAA1	0.2	0.359774366534747
ENSG00000060982	BCAT1	0.8	5.51868894943478E-8
ENSG00000061273	HDAC7	0.2	0.289137229050913
ENSG00000061656	SPAG4	-0.2	0.69018441421997
ENSG00000061676	NCKAP1	0.1	0.819873202257789
ENSG00000061794	MRPS35	0.2	0.246938320918943
ENSG00000061918	GUCY1B1	-0.6	0.00896137127838025
ENSG00000061936	SFSWAP	-0.2	0.326023990372159
ENSG00000061938	TNK2	0.3	0.498210184987933
ENSG00000061987	MON2	-0.1	0.726281873878693
ENSG00000062038	CDH3	0.2	0.346078359451237
ENSG00000062194	GPBP1	-0.1	0.878584526567734
ENSG00000062370	ZNF112	0.1	0.836585682648865
ENSG00000062485	CS	0.1	0.618894819903831
ENSG00000062582	MRPS24	-0.1	0.825095947493535
ENSG00000062650	WAPL	0.1	0.841115226297945
ENSG00000062716	VMP1	0.1	0.626038408023745
ENSG00000062725	APPBP2	0.1	0.741800412724118
ENSG00000062822	POLD1	-0.3	0.158194782102603
ENSG00000063046	EIF4B	-0.1	0.621864224354129
ENSG00000063169	BICRA	0.2	0.774274488106843
ENSG00000063176	SPHK2	0.2	0.534828515877583
ENSG00000063177	RPL18	0.1	0.851347509272415
ENSG00000063180	CA11	-0.5	0.125089035858155
ENSG00000063241	ISOC2	-0.4	0.0192573849836697
ENSG00000063245	EPN1	0.1	0.724060587827373
ENSG00000063438	AHRR	-0.1	0.891023228505267
ENSG00000063601	MTMR1	0.1	0.552651224907022
ENSG00000063660	GPC1	-0.3	0.012403902446775
ENSG00000063761	ADCK1	-0.4	0.167512100485153
ENSG00000063854	HAGH	-0.1	0.710821400402495
ENSG00000063978	RNF4	0.1	0.519741069649615
ENSG00000064012	CASP8	0.2	0.369475207644386
ENSG00000064042	LIMCH1	-0.7	8.53516070020218E-12
ENSG00000064115	TM7SF3	0.1	0.80195366636535
ENSG00000064195	DLX3	0.1	0.87233788908522
ENSG00000064199	SPA17	-0.2	0.692872669425333
ENSG00000064205	CCN5	-0.6	0.13030113306848
ENSG00000064225	ST3GAL6	-0.5	0.0925725569071827
ENSG00000064270	ATP2C2	0.6	0.0177521072786532
ENSG00000064300	NGFR	-0.4	0.225689105291483
ENSG00000064309	CDON	-0.3	0.555064174215856
ENSG00000064313	TAF2	0.1	0.647437120886104
ENSG00000064393	HIPK2	-0.1	0.668386873849752
ENSG00000064419	TNPO3	-0.1	0.783866438842589
ENSG00000064490	RFXANK	0.3	0.0845993672230401
ENSG00000064545	TMEM161A	-0.3	0.0219540521320063
ENSG00000064547	LPAR2	0.2	0.451767754060487
ENSG00000064601	CTSA	-0.4	0.00119389407335857
ENSG00000064607	SUGP2	-0.1	0.723191106433028
ENSG00000064651	SLC12A2	0.4	0.015547000712676
ENSG00000064652	SNX24	0.5	0.00110047682561507
ENSG00000064655	EYA2	-0.1	0.740944808199874
ENSG00000064666	CNN2	0.2	0.0992007397411568
ENSG00000064687	ABCA7	-0.2	0.362015009585914
ENSG00000064692	SNCAIP	-0.1	0.898196112156512
ENSG00000064703	DDX20	0.1	0.671548659176108
ENSG00000064726	BTBD1	0.1	0.763767745049745
ENSG00000064763	FAR2	0.6	0.110357301682543
ENSG00000064787	BCAS1	0.2	0.611263900163582
ENSG00000064932	SBNO2	-0.1	0.576418179201533
ENSG00000064933	PMS1	-0.1	0.835130430985014
ENSG00000064989	CALCRL	-0.4	0.248068955558414
ENSG00000064995	TAF11	0.2	0.353083826685567
ENSG00000065029	ZNF76	-0.1	0.756224098080276
ENSG00000065057	NTHL1	-0.3	0.149562611168535
ENSG00000065060	UHRF1BP1	-0.1	0.822635468885924
ENSG00000065135	GNAI3	0.3	0.00548155432684122
ENSG00000065150	IPO5	0.2	0.134572911698291
ENSG00000065154	OAT	0.4	0.00892910401269531
ENSG00000065183	WDR3	-0.2	0.400157949076963
ENSG00000065268	WDR18	0.2	0.382421057371808
ENSG00000065308	TRAM2	-0.4	7.01004598122692E-4
ENSG00000065325	GLP2R	-0.2	0.720137301133868
ENSG00000065357	DGKA	0.1	0.721505588376261
ENSG00000065457	ADAT1	-0.1	0.688471415553474
ENSG00000065485	PDIA5	0.1	0.641032953828685
ENSG00000065491	TBC1D22B	-0.1	0.861189296518286
ENSG00000065518	NDUFB4	0.1	0.494242480731864
ENSG00000065526	SPEN	-0.1	0.726856555271297
ENSG00000065534	MYLK	-0.9	1.43707810593053E-7
ENSG00000065548	ZC3H15	0.2	0.40589833999473
ENSG00000065559	MAP2K4	0.1	0.751961465631866
ENSG00000065600	PACC1	0.2	0.367311046873969
ENSG00000065613	SLK	-0.1	0.634731636561675
ENSG00000065618	COL17A1	0.3	0.165803310386158
ENSG00000065621	GSTO2	0.1	0.844180373283331
ENSG00000065665	SEC61A2	-0.1	0.814933726666486
ENSG00000065675	PRKCQ	0.2	0.662474950958628
ENSG00000065717	TLE2	-0.1	0.879551943195633
ENSG00000065802	ASB1	0.2	0.235058217357474
ENSG00000065809	FAM107B	0.2	0.378757255913887
ENSG00000065833	ME1	-0.2	0.462467981733364
ENSG00000065882	TBC1D1	0.2	0.359220070771274
ENSG00000065883	CDK13	0.1	0.832785838213569
ENSG00000065911	MTHFD2	1.0	4.12316202879184E-10
ENSG00000065923	SLC9A7	0.2	0.284390807863384
ENSG00000065989	PDE4A	-0.7	2.86591046746494E-4
ENSG00000066027	PPP2R5A	-0.2	0.464676129403882
ENSG00000066044	ELAVL1	0.1	0.408701203993449
ENSG00000066084	DIP2B	-0.1	0.817151041804984
ENSG00000066117	SMARCD1	0.3	0.0828947995542727
ENSG00000066135	KDM4A	0.2	0.62087911437513
ENSG00000066185	ZMYND12	0.2	0.755083149995788
ENSG00000066322	ELOVL1	0.3	0.0256075956014203
ENSG00000066422	ZBTB11	-0.3	0.227816114832466
ENSG00000066427	ATXN3	0.1	0.893002481966656
ENSG00000066468	FGFR2	-0.4	0.0467652150671144
ENSG00000066557	LRRC40	0.4	0.149562611168535
ENSG00000066583	ISOC1	-0.3	0.193169960341742
ENSG00000066629	EML1	-0.3	0.474674647311418
ENSG00000066651	TRMT11	-0.1	0.722061328563815
ENSG00000066739	ATG2B	-0.3	0.356934906055781
ENSG00000066777	ARFGEF1	-0.2	0.332668817848469
ENSG00000066827	ZFAT	-0.5	0.0297838508206454
ENSG00000066855	MTFR1	0.1	0.853305089807514
ENSG00000066926	FECH	0.2	0.483609798475871
ENSG00000067048	DDX3Y	-0.3	0.0589231247500284
ENSG00000067057	PFKP	-0.1	0.840532349428737
ENSG00000067064	IDI1	0.1	0.726856555271297
ENSG00000067066	SP100	-0.1	0.611236123992854
ENSG00000067082	KLF6	0.3	0.0197822306134516
ENSG00000067113	PLPP1	-0.5	6.7137314618491E-4
ENSG00000067141	NEO1	-0.6	4.80131036473438E-6
ENSG00000067177	PHKA1	-0.1	0.543265116320325
ENSG00000067182	TNFRSF1A	-0.1	0.590170661340939
ENSG00000067191	CACNB1	0.1	0.889488761229691
ENSG00000067208	EVI5	0.3	0.0736093476831176
ENSG00000067221	STOML1	0.4	0.00394761754187392
ENSG00000067365	METTL22	0.1	0.63678230508451
ENSG00000067533	RRP15	0.3	0.434777478608819
ENSG00000067560	RHOA	0.1	0.321060213901619
ENSG00000067596	DHX8	-0.2	0.360994899158085
ENSG00000067601	PMS2P4	-0.2	0.794230932557764
ENSG00000067646	ZFY	0.2	0.603613572728933
ENSG00000067704	IARS2	-0.1	0.74855522995812
ENSG00000067715	SYT1	0.7	0.0440302304703007
ENSG00000067798	NAV3	0.3	0.546679818678036
ENSG00000067829	IDH3G	-0.1	0.615113836008431
ENSG00000067836	ROGDI	0.1	0.675983853641124
ENSG00000067955	CBFB	0.1	0.724452262107779
ENSG00000067992	PDK3	-0.5	5.26816137706787E-4
ENSG00000068001	HYAL2	-0.2	0.304468893969628
ENSG00000068024	HDAC4	-0.3	0.408101575570939
ENSG00000068028	RASSF1	0.6	0.00100734662578797
ENSG00000068078	FGFR3	-0.5	0.035015076202883
ENSG00000068079	IFI35	-0.2	0.560135110646052
ENSG00000068120	COASY	-0.3	0.0412739032883001
ENSG00000068137	PLEKHH3	-0.2	0.203308495559257
ENSG00000068323	TFE3	0.2	0.226709016394449
ENSG00000068354	TBC1D25	-0.1	0.774274488106843
ENSG00000068366	ACSL4	0.1	0.661063621532828
ENSG00000068400	GRIPAP1	0.1	0.58197756330119
ENSG00000068438	FTSJ1	0.1	0.57933696470844
ENSG00000068489	PRR11	0.2	0.744474862442263
ENSG00000068650	ATP11A	0.1	0.838629492317806
ENSG00000068724	TTC7A	-0.1	0.729330996413751
ENSG00000068745	IP6K2	0.1	0.74848547414885
ENSG00000068784	SRBD1	0.2	0.363786169195575
ENSG00000068796	KIF2A	-0.1	0.756037391688371
ENSG00000068831	RASGRP2	-0.3	0.622601806306928
ENSG00000068878	PSME4	0.1	0.820093416679182
ENSG00000068885	IFT80	0.1	0.904172419024199
ENSG00000068903	SIRT2	-0.3	0.0282262810565929
ENSG00000068912	ERLEC1	0.1	0.677171792953209
ENSG00000068971	PPP2R5B	0.5	8.19934111652284E-4
ENSG00000069020	MAST4	0.2	0.562215864246294
ENSG00000069188	SDK2	-0.4	0.0535573992368942
ENSG00000069248	NUP133	0.1	0.812670590753066
ENSG00000069275	NUCKS1	0.1	0.655825615131266
ENSG00000069329	VPS35	0.1	0.827031098201164
ENSG00000069399	BCL3	-0.3	0.0497234226550478
ENSG00000069424	KCNAB2	-0.4	0.303323342611174
ENSG00000069431	ABCC9	-0.4	0.273874567453443
ENSG00000069482	GAL	-0.1	0.925117065045712
ENSG00000069493	CLEC2D	-0.2	0.804856141122801
ENSG00000069509	FUNDC1	0.1	0.828004651924485
ENSG00000069535	MAOB	-0.6	0.0845024433780076
ENSG00000069702	TGFBR3	-1.1	8.64049573104302E-5
ENSG00000069764	PLA2G10	-0.7	0.070061123973523
ENSG00000069812	HES2	0.3	0.0732318044163628
ENSG00000069849	ATP1B3	-0.6	1.41814305342645E-7
ENSG00000069869	NEDD4	0.1	0.735901717480068
ENSG00000069943	PIGB	0.2	0.475981717873937
ENSG00000069966	GNB5	-0.3	0.153103579799826
ENSG00000069974	RAB27A	0.1	0.622651809474674
ENSG00000070010	UFD1	0.3	0.0160085641184931
ENSG00000070018	LRP6	-0.1	0.814465787556814
ENSG00000070087	PFN2	0.3	0.10144252859521
ENSG00000070159	PTPN3	-0.3	0.0713583224645617
ENSG00000070190	DAPP1	1.4	2.95772662326808E-29
ENSG00000070214	SLC44A1	-0.2	0.304742454153712
ENSG00000070269	TMEM260	0.2	0.628783482889478
ENSG00000070366	SMG6	0.1	0.65628826243594
ENSG00000070367	EXOC5	0.2	0.338596566359675
ENSG00000070404	FSTL3	0.5	8.15040802221216E-4
ENSG00000070423	RNF126	0.2	0.166512732648105
ENSG00000070444	MNT	0.3	0.479138489664781
ENSG00000070476	ZXDC	0.1	0.876326051603228
ENSG00000070495	JMJD6	0.1	0.696013891671933
ENSG00000070501	POLB	0.4	0.00716410789117033
ENSG00000070540	WIPI1	0.2	0.204519319512719
ENSG00000070610	GBA2	0.1	0.641961659263765
ENSG00000070614	NDST1	-0.1	0.772602704835309
ENSG00000070718	AP3M2	0.1	0.642430208735928
ENSG00000070729	CNGB1	-0.1	0.828004651924485
ENSG00000070731	ST6GALNAC2	-0.2	0.268980629413929
ENSG00000070759	TESK2	-0.7	0.0107401339484256
ENSG00000070761	CFAP20	0.2	0.485654985746051
ENSG00000070778	PTPN21	0.2	0.261298987637554
ENSG00000070785	EIF2B3	0.2	0.416613572611716
ENSG00000070814	TCOF1	-0.2	0.284503817697684
ENSG00000070961	ATP2B1	0.2	0.424424736417243
ENSG00000071051	NCK2	-0.1	0.645061597356268
ENSG00000071054	MAP4K4	0.2	0.3794496313983
ENSG00000071073	MGAT4A	-0.2	0.481706432682988
ENSG00000071082	RPL31	0.1	0.690685923845565
ENSG00000071127	WDR1	0.2	0.373404992209551
ENSG00000071189	SNX13	-0.1	0.859506573228524
ENSG00000071205	ARHGAP10	-0.2	0.396041216686902
ENSG00000071242	RPS6KA2	0.5	0.00114451734102483
ENSG00000071243	ING3	0.2	0.662379742742242
ENSG00000071282	LMCD1	0.2	0.774274488106843
ENSG00000071537	SEL1L	0.2	0.287515083160979
ENSG00000071539	TRIP13	0.2	0.585793378601545
ENSG00000071553	ATP6AP1	-0.3	0.00450677389666241
ENSG00000071564	TCF3	0.1	0.826053517152454
ENSG00000071575	TRIB2	-0.5	4.22171019303131E-4
ENSG00000071626	DAZAP1	0.3	0.13882438716726
ENSG00000071655	MBD3	-0.1	0.648584607065613
ENSG00000071794	HLTF	-0.3	0.271874663595018
ENSG00000071859	FAM50A	-0.1	0.805133217946992
ENSG00000071889	FAM3A	-0.1	0.755584103188878
ENSG00000071894	CPSF1	-0.2	0.308935125816893
ENSG00000071909	MYO3B	-0.3	0.561802202792941
ENSG00000071967	CYBRD1	-0.8	1.01830101905045E-9
ENSG00000071994	PDCD2	0.2	0.379701178051831
ENSG00000072041	SLC6A15	-0.8	0.00840341708769644
ENSG00000072042	RDH11	0.1	0.803378372579638
ENSG00000072062	PRKACA	-0.1	0.820160457907015
ENSG00000072071	ADGRL1	-0.3	0.354800534126231
ENSG00000072110	ACTN1	0.1	0.55713485391562
ENSG00000072121	ZFYVE26	-0.3	0.268440899011861
ENSG00000072133	RPS6KA6	-0.2	0.685717954717579
ENSG00000072134	EPN2	0.1	0.875820239213574
ENSG00000072135	PTPN18	-0.1	0.825341446789665
ENSG00000072163	LIMS2	0.5	0.153103579799826
ENSG00000072195	SPEG	-0.1	0.68327944288462
ENSG00000072201	LNX1	-0.4	0.113116591182558
ENSG00000072210	ALDH3A2	-0.5	2.6943532579675E-5
ENSG00000072274	TFRC	0.6	4.45143622007195E-10
ENSG00000072310	SREBF1	0.2	0.256220608388147
ENSG00000072364	AFF4	0.1	0.53415024385636
ENSG00000072401	UBE2D1	-0.2	0.554944158630639
ENSG00000072415	MPP5	0.2	0.317984310319619
ENSG00000072501	SMC1A	-0.1	0.875257200708207
ENSG00000072506	HSD17B10	0.3	0.0732933169367856
ENSG00000072518	MARK2	0.1	0.711311587926828
ENSG00000072609	CHFR	0.1	0.650619791059694
ENSG00000072682	P4HA2	0.5	2.24827979206971E-4
ENSG00000072736	NFATC3	-0.3	0.0892215468286434
ENSG00000072778	ACADVL	0.1	0.678315155308205
ENSG00000072786	STK10	-0.1	0.574604197979998
ENSG00000072803	FBXW11	-0.1	0.491445899686173
ENSG00000072818	ACAP1	-0.1	0.932773788469269
ENSG00000072832	CRMP1	0.1	0.88516217088013
ENSG00000072849	DERL2	0.2	0.414980636975074
ENSG00000072858	SIDT1	-0.5	0.0287370136341769
ENSG00000072864	NDE1	-0.2	0.477254309053911
ENSG00000072952	IRAG1	0.1	0.841947958590582
ENSG00000072954	TMEM38A	-0.5	0.00205503254473921
ENSG00000072958	AP1M1	-0.1	0.732613399736362
ENSG00000073008	PVR	0.3	0.128229452937864
ENSG00000073050	XRCC1	-0.1	0.726281873878693
ENSG00000073060	SCARB1	-0.5	2.51825884852233E-5
ENSG00000073111	MCM2	-0.1	0.824657719247547
ENSG00000073150	PANX2	-0.3	0.525370438770963
ENSG00000073169	SELENOO	-0.2	0.183342199452454
ENSG00000073282	TP63	-0.1	0.665183714765738
ENSG00000073331	ALPK1	-0.2	0.211752751055917
ENSG00000073350	LLGL2	0.3	0.0574224172538003
ENSG00000073417	PDE8A	0.5	1.13748041910826E-4
ENSG00000073536	NLE1	0.3	0.332668817848469
ENSG00000073578	SDHA	-0.4	0.00149304417058909
ENSG00000073605	GSDMB	-0.2	0.633589587051838
ENSG00000073614	KDM5A	-0.1	0.850975406573461
ENSG00000073711	PPP2R3A	0.2	0.436536451968726
ENSG00000073712	FERMT2	0.1	0.677878361759902
ENSG00000073737	DHRS9	0.1	0.74004017316855
ENSG00000073756	PTGS2	0.6	4.1056803241285E-6
ENSG00000073792	IGF2BP2	0.2	0.356743526813899
ENSG00000073803	MAP3K13	0.3	0.118973011863132
ENSG00000073849	ST6GAL1	-0.4	0.00358343615494859
ENSG00000073905	VDAC1P1	-0.2	0.723343001063136
ENSG00000073910	FRY	-1.3	6.28357584668721E-6
ENSG00000073921	PICALM	0.3	0.10747953415029
ENSG00000074054	CLASP1	-0.1	0.683903789321776
ENSG00000074071	MRPS34	-0.2	0.271236084117814
ENSG00000074181	NOTCH3	-0.2	0.495696548038821
ENSG00000074219	TEAD2	0.1	0.741849288968239
ENSG00000074266	EED	-0.1	0.765876276905186
ENSG00000074276	CDHR2	-0.3	0.48849721715676
ENSG00000074319	TSG101	0.1	0.468829989035561
ENSG00000074356	NCBP3	0.2	0.468343429393717
ENSG00000074410	CA12	-0.5	6.92971400721392E-4
ENSG00000074527	NTN4	0.3	0.0338166950506364
ENSG00000074582	BCS1L	-0.1	0.773454146606728
ENSG00000074590	NUAK1	0.3	0.171271557912724
ENSG00000074621	SLC24A1	0.1	0.882344176176894
ENSG00000074657	ZNF532	0.1	0.572842403942563
ENSG00000074660	SCARF1	0.3	0.420846118116473
ENSG00000074696	HACD3	-0.2	0.255897506869877
ENSG00000074800	ENO1	-0.1	0.509014257525642
ENSG00000074842	MYDGF	0.2	0.195681527320927
ENSG00000074935	TUBE1	0.3	0.329548945393679
ENSG00000074964	ARHGEF10L	-0.2	0.332738701819603
ENSG00000075089	ACTR6	0.1	0.708290594188304
ENSG00000075131	TIPIN	0.2	0.775039573447733
ENSG00000075142	SRI	0.1	0.329871969574002
ENSG00000075151	EIF4G3	-0.2	0.237403983873154
ENSG00000075188	NUP37	0.3	0.196568678863509
ENSG00000075213	SEMA3A	0.5	1.16709974992085E-4
ENSG00000075218	GTSE1	0.2	0.774663629853241
ENSG00000075223	SEMA3C	0.4	0.00206116095745768
ENSG00000075234	TTC38	-0.2	0.463542348932754
ENSG00000075239	ACAT1	-0.3	0.274820935009206
ENSG00000075240	GRAMD4	-0.2	0.170322334226595
ENSG00000075275	CELSR1	-0.3	0.306040998303764
ENSG00000075292	ZNF638	-0.1	0.737786874594051
ENSG00000075303	SLC25A40	-0.2	0.568521863513269
ENSG00000075336	TIMM21	0.1	0.668115048235452
ENSG00000075391	RASAL2	-0.2	0.358354328341947
ENSG00000075399	VPS9D1	0.1	0.873021374020002
ENSG00000075407	ZNF37A	0.2	0.564792966339646
ENSG00000075415	SLC25A3	0.1	0.344654730256036
ENSG00000075461	CACNG4	0.3	0.358170513792754
ENSG00000075539	FRYL	-0.1	0.716724381119193
ENSG00000075568	TMEM131	-0.1	0.785617743784078
ENSG00000075618	FSCN1	0.2	0.180253620388529
ENSG00000075624	ACTB	0.4	0.00326839327392557
ENSG00000075643	MOCOS	0.3	0.162696789449491
ENSG00000075651	PLD1	-0.1	0.682720559419226
ENSG00000075673	ATP12A	-0.2	0.803774926003647
ENSG00000075702	WDR62	-0.5	0.224057919101289
ENSG00000075711	DLG1	0.4	0.00237591417943564
ENSG00000075790	BCAP29	0.4	0.112229154234179
ENSG00000075826	SEC31B	-0.1	0.888509287461716
ENSG00000075856	SART3	-0.1	0.775679384020378
ENSG00000075914	EXOSC7	-0.2	0.344738172340603
ENSG00000075945	KIFAP3	0.1	0.808686558593911
ENSG00000075975	MKRN2	0.1	0.729952156848411
ENSG00000076003	MCM6	-0.1	0.749912465561417
ENSG00000076043	REXO2	0.1	0.650999797016662
ENSG00000076053	RBM7	0.3	0.276948649295358
ENSG00000076067	RBMS2	0.3	0.0737786473690841
ENSG00000076108	BAZ2A	-0.2	0.22653283809959
ENSG00000076201	PTPN23	-0.2	0.451941116917092
ENSG00000076242	MLH1	0.1	0.713975218585523
ENSG00000076248	UNG	-0.3	0.0232901104095366
ENSG00000076321	KLHL20	0.1	0.608974659339339
ENSG00000076351	SLC46A1	-0.3	0.314737687326439
ENSG00000076356	PLXNA2	-0.3	0.193816103007645
ENSG00000076382	SPAG5	-0.5	0.169139108333176
ENSG00000076513	ANKRD13A	-0.1	0.490070967738684
ENSG00000076554	TPD52	0.2	0.459556373946253
ENSG00000076555	ACACB	-0.4	0.41294658351911
ENSG00000076604	TRAF4	0.3	0.0412011190683236
ENSG00000076641	PAG1	-0.9	1.68560345531705E-5
ENSG00000076650	GPATCH1	-0.1	0.756037391688371
ENSG00000076685	NT5C2	0.3	0.0472169820966571
ENSG00000076706	MCAM	0.6	0.00777332438239019
ENSG00000076716	GPC4	0.2	0.325384270774012
ENSG00000076770	MBNL3	0.1	0.799950206807979
ENSG00000076864	RAP1GAP	0.3	0.341790220385433
ENSG00000076924	XAB2	-0.1	0.597163278481327
ENSG00000076944	STXBP2	0.1	0.806119501117468
ENSG00000076984	MAP2K7	-0.1	0.779459417332016
ENSG00000077044	DGKD	-0.2	0.50025976886335
ENSG00000077063	CTTNBP2	0.1	0.775733987932211
ENSG00000077092	RARB	-0.4	0.0061179499910784
ENSG00000077150	NFKB2	0.8	3.76565068392765E-8
ENSG00000077152	UBE2T	-0.1	0.889471701138654
ENSG00000077157	PPP1R12B	-0.4	0.029854804540408
ENSG00000077232	DNAJC10	0.5	1.38691427218391E-4
ENSG00000077235	GTF3C1	-0.2	0.476864324368416
ENSG00000077254	USP33	0.1	0.836456395061186
ENSG00000077264	PAK3	0.4	0.417498900848205
ENSG00000077274	CAPN6	-0.6	0.134572911698291
ENSG00000077312	SNRPA	0.4	0.0479990688674893
ENSG00000077327	SPAG6	0.5	0.206147890500588
ENSG00000077348	EXOSC5	-0.5	0.0236077797941788
ENSG00000077380	DYNC1I2	0.2	0.135864408168387
ENSG00000077454	LRCH4	-0.1	0.807028364439699
ENSG00000077458	FAM76B	-0.1	0.889572875339458
ENSG00000077463	SIRT6	0.6	0.0367233906933084
ENSG00000077514	POLD3	-0.1	0.720369473193147
ENSG00000077549	CAPZB	0.2	0.19245789825983
ENSG00000077585	GPR137B	-0.1	0.796296377864906
ENSG00000077684	JADE1	-0.7	0.00230224230376969
ENSG00000077713	SLC25A43	0.2	0.394616556522436
ENSG00000077721	UBE2A	0.1	0.435769154058104
ENSG00000077782	FGFR1	0.1	0.891023228505267
ENSG00000077942	FBLN1	-0.4	0.0131250780209027
ENSG00000078018	MAP2	0.5	0.00188128611525205
ENSG00000078043	PIAS2	-0.1	0.660735719602793
ENSG00000078061	ARAF	-0.3	0.0726963534467507
ENSG00000078070	MCCC1	-0.4	0.0263853055264759
ENSG00000078114	NEBL	0.2	0.233889900162467
ENSG00000078124	ACER3	0.2	0.507067481738721
ENSG00000078140	UBE2K	0.1	0.631931274426983
ENSG00000078142	PIK3C3	0.1	0.707731403459104
ENSG00000078177	N4BP2	-0.2	0.750097097251921
ENSG00000078237	TIGAR	0.1	0.840694324399426
ENSG00000078246	TULP3	0.3	0.169731560563557
ENSG00000078269	SYNJ2	-0.3	0.160827099083218
ENSG00000078304	PPP2R5C	0.1	0.806504049041064
ENSG00000078319	PMS2P1	-0.1	0.879551943195633
ENSG00000078369	GNB1	0.2	0.210322881119809
ENSG00000078401	EDN1	0.9	6.76532420075779E-11
ENSG00000078487	ZCWPW1	-0.1	0.926992296355061
ENSG00000078596	ITM2A	-0.2	0.607452604156924
ENSG00000078618	NRDC	-0.2	0.218669236340619
ENSG00000078668	VDAC3	0.1	0.544841656410348
ENSG00000078674	PCM1	-0.1	0.678569008146849
ENSG00000078687	TNRC6C	0.1	0.824827335837918
ENSG00000078699	CBFA2T2	-0.3	0.0409938275689948
ENSG00000078725	BRINP1	-1.1	2.74081033238886E-9
ENSG00000078747	ITCH	-0.1	0.605298548161185
ENSG00000078808	SDF4	-0.1	0.452053765165836
ENSG00000078900	TP73	-1.0	7.27464610816633E-4
ENSG00000078967	UBE2D4	0.2	0.411047037822638
ENSG00000079101	CLUL1	-0.2	0.779410034627223
ENSG00000079134	THOC1	-0.1	0.78492184195858
ENSG00000079156	OSBPL6	-0.1	0.799950206807979
ENSG00000079215	SLC1A3	-1.1	2.26950825873014E-9
ENSG00000079246	XRCC5	0.1	0.515503997576734
ENSG00000079257	LXN	-1.2	5.40577797926278E-14
